city,date,temp,humidity,description,wind_speed
Bangalore,2025-04-24 05:30:00,3.1428587700367685,4.356708954894712,broken clouds,-11.512925464970229
Bangalore,2025-04-24 08:30:00,3.266522859723734,4.127134546335401,scattered clouds,-11.512925464970229
Bangalore,2025-04-24 11:30:00,3.488903267424726,3.4965078644967376,scattered clouds,-11.512925464970229
Bangalore,2025-04-24 14:30:00,3.5835192162338494,3.0445229139137857,scattered clouds,-11.512925464970229
Bangalore,2025-04-24 17:30:00,3.574029892861203,2.8332139322913372,broken clouds,-11.512925464970229
Bangalore,2025-04-24 20:30:00,3.487375383713559,3.1354946507116637,broken clouds,-11.512925464970229
Bangalore,2025-04-24 23:30:00,3.3607228961980775,3.66356190253987,broken clouds,-11.512925464970229
Bangalore,2025-04-25 02:30:00,3.240246242146995,4.189654893541566,broken clouds,-11.512925464970229
Bangalore,2025-04-25 05:30:00,3.1667404918550845,4.317488246869635,scattered clouds,-11.512925464970229
Bangalore,2025-04-25 08:30:00,3.286908608952036,4.110874028107724,scattered clouds,-11.512925464970229
Bangalore,2025-04-25 11:30:00,3.4928648743241864,3.526360818733765,scattered clouds,-11.512925464970229
Bangalore,2025-04-25 14:30:00,3.581572879444342,3.091042907903667,broken clouds,-11.512925464970229
Bangalore,2025-04-25 17:30:00,3.510052085527855,3.218876224868121,overcast clouds,-11.512925464970229
Bangalore,2025-04-25 20:30:00,3.478775824759056,3.2958372363746307,overcast clouds,-11.512925464970229
Bangalore,2025-04-25 23:30:00,3.3386128613320754,3.806662711992517,light rain,-11.512925464970229
Bangalore,2025-04-26 02:30:00,3.2588658574040394,4.110874028107724,broken clouds,-11.512925464970229
Bangalore,2025-04-26 05:30:00,3.19948951889827,4.234106649524785,scattered clouds,-11.512925464970229
Bangalore,2025-04-26 08:30:00,3.3167285877487336,3.9889842317494426,few clouds,-11.512925464970229
Bangalore,2025-04-26 11:30:00,3.5082567534463838,3.526360818733765,scattered clouds,-11.512925464970229
Bangalore,2025-04-26 14:30:00,3.585184495090718,3.091042907903667,scattered clouds,-11.512925464970229
Bangalore,2025-04-26 17:30:00,3.525772410534502,3.1780542470145257,broken clouds,-11.512925464970229
Bangalore,2025-04-26 20:30:00,3.4320501683510733,3.465736215299678,overcast clouds,-11.512925464970229
Bangalore,2025-04-26 23:30:00,3.348148512066127,3.7135723106067173,light rain,-11.512925464970229
Bangalore,2025-04-27 02:30:00,3.2204749455928403,4.127134546335401,broken clouds,-11.512925464970229
Bangalore,2025-04-27 05:30:00,3.1937635342253134,4.1588832396096596,overcast clouds,-11.512925464970229
Bangalore,2025-04-27 08:30:00,3.326833325439656,3.8918205021922385,overcast clouds,-11.512925464970229
Bangalore,2025-04-27 11:30:00,3.5031524052085836,3.4011977149954333,overcast clouds,-11.512925464970229
Bangalore,2025-04-27 14:30:00,3.5893355999443166,2.9444395054820913,scattered clouds,-11.512925464970229
Bangalore,2025-04-27 17:30:00,3.557061164718376,2.9444395054820913,broken clouds,-11.512925464970229
Bangalore,2025-04-27 20:30:00,3.44265949126503,3.258096922636793,broken clouds,-11.512925464970229
Johannesburg,2025-04-27 20:30:00,3.0619885372766653,3.4011977149954333,clear sky,-11.512925464970229
Jeddah,2025-04-22 23:30:00,3.4458523409784365,3.5835192162338494,clear sky,-11.512925464970229
Jeddah,2025-04-23 02:30:00,3.4301090489907198,3.610918182914458,clear sky,-11.512925464970229
Jeddah,2025-04-23 05:30:00,3.4065168747046872,3.66356190253987,few clouds,-11.512925464970229
Jeddah,2025-04-23 08:30:00,3.362110339574499,3.737669856378578,clear sky,-11.512925464970229
Jeddah,2025-04-23 11:30:00,3.4654236665590643,3.526360818733765,clear sky,-11.512925464970229
Jeddah,2025-04-23 14:30:00,3.5183879455454985,3.5835192162338494,clear sky,-11.512925464970229
Jeddah,2025-04-23 17:30:00,3.5174981340941773,3.5835192162338494,clear sky,-11.512925464970229
Jeddah,2025-04-23 20:30:00,3.495901620345476,3.5835192162338494,clear sky,-11.512925464970229
Jeddah,2025-04-23 23:30:00,3.4824704091049195,3.526360818733765,clear sky,-11.512925464970229
Jeddah,2025-04-24 02:30:00,3.460409555462975,3.4965078644967376,clear sky,-11.512925464970229
Jeddah,2025-04-24 05:30:00,3.4610376959898654,3.433987527065739,clear sky,-11.512925464970229
Jeddah,2025-04-24 08:30:00,3.4352770174799145,3.4965078644967376,clear sky,-11.512925464970229
Jeddah,2025-04-24 11:30:00,3.5046563906014256,3.218876224868121,clear sky,-11.512925464970229
Jeddah,2025-04-24 14:30:00,3.5650157498569888,3.258096922636793,clear sky,-11.512925464970229
Jeddah,2025-04-24 17:30:00,3.5630330277749973,3.2958372363746307,clear sky,-11.512925464970229
Jeddah,2025-04-24 20:30:00,3.557061164718376,3.1780542470145257,clear sky,-11.512925464970229
Jeddah,2025-04-24 23:30:00,3.487681147267152,3.3322048673179974,clear sky,-11.512925464970229
Jeddah,2025-04-25 02:30:00,3.470101671448086,3.258096922636793,clear sky,-11.512925464970229
Jeddah,2025-04-25 05:30:00,3.4487172154940353,3.1780542470145257,clear sky,-11.512925464970229
Jeddah,2025-04-25 08:30:00,3.43237332223233,3.1780542470145257,clear sky,-11.512925464970229
Jeddah,2025-04-25 11:30:00,3.5618982762020983,2.8332139322913372,clear sky,-11.512925464970229
Jeddah,2025-04-25 14:30:00,3.605498116913979,3.0445229139137857,clear sky,-11.512925464970229
Jeddah,2025-04-25 17:30:00,3.618993594746249,3.1354946507116637,clear sky,-11.512925464970229
Jeddah,2025-04-25 20:30:00,3.5765505488602574,3.1354946507116637,clear sky,-11.512925464970229
Jeddah,2025-04-25 23:30:00,3.473518353319253,3.526360818733765,clear sky,-11.512925464970229
Jeddah,2025-04-26 02:30:00,3.4867635759893076,3.258096922636793,clear sky,-11.512925464970229
Jeddah,2025-04-26 05:30:00,3.474138315949165,3.1354946507116637,clear sky,-11.512925464970229
Jeddah,2025-04-26 08:30:00,3.4710346520995037,2.995732773553866,overcast clouds,-11.512925464970229
Jeddah,2025-04-26 11:30:00,3.534854058104999,2.995732773553866,scattered clouds,-11.512925464970229
Jeddah,2025-04-26 14:30:00,3.4879868173579713,3.610918182914458,clear sky,-11.512925464970229
Jeddah,2025-04-26 17:30:00,3.490123895827538,3.66356190253987,clear sky,-11.512925464970229
Jeddah,2025-04-26 20:30:00,3.5019475861486304,3.526360818733765,clear sky,-11.512925464970229
Jeddah,2025-04-26 23:30:00,3.526948880912411,3.3672961748140007,clear sky,-11.512925464970229
Jeddah,2025-04-27 02:30:00,3.482777675874193,3.5553483472036587,clear sky,-11.512925464970229
Jeddah,2025-04-27 05:30:00,3.442979235370154,3.66356190253987,clear sky,-11.512925464970229
Jeddah,2025-04-27 08:30:00,3.366951287880038,3.931825828802738,clear sky,-11.512925464970229
Jeddah,2025-04-27 11:30:00,3.435921139677991,3.806662711992517,clear sky,-11.512925464970229
Jeddah,2025-04-27 14:30:00,3.4531574370485125,3.8918205021922385,clear sky,-11.512925464970229
Jeddah,2025-04-27 17:30:00,3.4531574370485125,3.8501478144759935,clear sky,-11.512925464970229
Jeddah,2025-04-27 20:30:00,3.4846192964555813,3.610918182914458,clear sky,-11.512925464970229
Bogota,2025-04-22 23:30:00,2.725235681164091,4.2904595781346835,light rain,-11.512925464970229
Bogota,2025-04-23 02:30:00,2.670695106599724,4.454347412532571,light rain,-11.512925464970229
Prague,2025-04-22 23:30:00,2.9107194435927,3.8712012192412026,broken clouds,-11.512925464970229
Prague,2025-04-23 02:30:00,2.611540034935487,4.127134546335401,scattered clouds,-11.512925464970229
Prague,2025-04-23 05:30:00,2.1781561471180586,4.33073347186527,broken clouds,-11.512925464970229
Prague,2025-04-23 08:30:00,2.1724775465985404,4.382026759673874,scattered clouds,-11.512925464970229
Prague,2025-04-23 11:30:00,2.5726129935655933,4.248495384906492,scattered clouds,-11.512925464970229
Prague,2025-04-23 14:30:00,2.8332139322913372,3.912023205428126,broken clouds,-11.512925464970229
Prague,2025-04-23 17:30:00,2.9866920334425826,3.688879704113905,broken clouds,-11.512925464970229
Prague,2025-04-23 20:30:00,2.9632095983772233,3.7841898611909626,overcast clouds,-11.512925464970229
Prague,2025-04-23 23:30:00,2.774462590451585,4.0253518693065615,overcast clouds,-11.512925464970229
Prague,2025-04-24 02:30:00,2.7363143144629993,3.9889842317494426,overcast clouds,-11.512925464970229
Prague,2025-04-24 05:30:00,2.670695106599724,4.0604431829601975,overcast clouds,-11.512925464970229
Prague,2025-04-24 08:30:00,2.5862598970600525,4.234106649524785,light rain,-11.512925464970229
Prague,2025-04-24 11:30:00,2.6672289010261583,4.204692768644686,overcast clouds,-11.512925464970229
Prague,2025-04-24 14:30:00,2.783776529677126,4.127134546335401,overcast clouds,-11.512925464970229
Prague,2025-04-24 17:30:00,2.589267415862712,4.394449278129222,overcast clouds,-11.512925464970229
Prague,2025-04-24 20:30:00,2.545532055917853,4.477336928114564,light rain,-11.512925464970229
Prague,2025-04-24 23:30:00,2.436242352696975,4.49980978144137,light rain,-11.512925464970229
Prague,2025-04-25 02:30:00,2.3580207459554923,4.521788685744687,overcast clouds,-11.512925464970229
Prague,2025-04-25 05:30:00,2.2895008666161027,4.532599600680132,light rain,-11.512925464970229
Prague,2025-04-25 08:30:00,2.288487182812813,4.543294888652977,light rain,-11.512925464970229
Prague,2025-04-25 11:30:00,2.2793174895956207,4.553876996863694,light rain,-11.512925464970229
Prague,2025-04-25 14:30:00,2.1894175147086092,4.553876996863694,moderate rain,-11.512925464970229
Prague,2025-04-25 17:30:00,2.0681290460012667,4.543294888652977,moderate rain,-11.512925464970229
Prague,2025-04-25 20:30:00,2.099245394465461,4.532599600680132,light rain,-11.512925464970229
Prague,2025-04-25 23:30:00,2.2170282939564245,4.477336928114564,light rain,-11.512925464970229
Prague,2025-04-26 02:30:00,2.101693373107796,4.488636482091684,overcast clouds,-11.512925464970229
Prague,2025-04-26 05:30:00,2.0464029795904652,4.454347412532571,overcast clouds,-11.512925464970229
Prague,2025-04-26 08:30:00,1.6956174435358546,4.430816917890926,broken clouds,-11.512925464970229
Prague,2025-04-26 11:30:00,1.8764084746807352,4.234106649524785,scattered clouds,-11.512925464970229
Prague,2025-04-26 14:30:00,2.4069460092187835,3.912023205428126,clear sky,-11.512925464970229
Prague,2025-04-26 17:30:00,2.615204382264486,3.7841898611909626,clear sky,-11.512925464970229
Prague,2025-04-26 20:30:00,2.6246693168005777,3.761200348251675,clear sky,-11.512925464970229
Prague,2025-04-26 23:30:00,2.267994683420578,4.0604431829601975,clear sky,-11.512925464970229
Prague,2025-04-27 02:30:00,1.918393588589124,4.094344728888753,few clouds,-11.512925464970229
Prague,2025-04-27 05:30:00,1.4678766522571243,4.219507852234919,clear sky,-11.512925464970229
Prague,2025-04-27 08:30:00,1.1442259846284666,4.2904595781346835,few clouds,-11.512925464970229
Prague,2025-04-27 11:30:00,1.8547358333334458,4.143134885121679,few clouds,-11.512925464970229
Prague,2025-04-27 14:30:00,2.4798949454850434,3.8712012192412026,clear sky,-11.512925464970229
Prague,2025-04-27 17:30:00,2.7153574380977976,3.688879704113905,clear sky,-11.512925464970229
Prague,2025-04-27 20:30:00,2.7732141516180473,3.688879704113905,broken clouds,-11.512925464970229
St. Petersburg,2025-04-22 23:30:00,2.1517633660494835,4.317488246869635,overcast clouds,-11.512925464970229
St. Petersburg,2025-04-23 02:30:00,2.0769396645937643,4.454347412532571,light rain,-11.512925464970229
St. Petersburg,2025-04-23 05:30:00,2.096791408514923,4.510859616406954,light rain,-11.512925464970229
St. Petersburg,2025-04-23 08:30:00,1.9544464679347424,4.584967580711383,moderate rain,-11.512925464970229
St. Petersburg,2025-04-23 11:30:00,1.8131963812681597,4.574711081596161,moderate rain,-11.512925464970229
St. Petersburg,2025-04-23 14:30:00,2.0693924684518,4.532599600680132,light rain,-11.512925464970229
St. Petersburg,2025-04-23 17:30:00,2.1150511754190937,4.394449278129222,overcast clouds,-11.512925464970229
St. Petersburg,2025-04-23 20:30:00,2.1282328963247497,4.356708954894712,scattered clouds,-11.512925464970229
St. Petersburg,2025-04-23 23:30:00,1.8373715728355273,4.477336928114564,broken clouds,-11.512925464970229
St. Petersburg,2025-04-24 02:30:00,1.7492015939381815,4.532599600680132,overcast clouds,-11.512925464970229
St. Petersburg,2025-04-24 05:30:00,1.756134018699129,4.510859616406954,overcast clouds,-11.512925464970229
St. Petersburg,2025-04-24 08:30:00,1.3428674141552035,4.406719369215465,overcast clouds,-11.512925464970229
St. Petersburg,2025-04-24 11:30:00,1.3244216169727345,4.127134546335401,overcast clouds,-11.512925464970229
St. Petersburg,2025-04-24 14:30:00,1.8357779495398892,3.931825828802738,few clouds,-11.512925464970229
